Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Count
100140,> 10000,12,existing credits paid back duly till now,radio/television,1881,<1000,1 < = < 4 years,2,female : divorced/separated/married, none,2,0<=100003,44,none,rent,1,unskilled - resident,1,yes; registered under the customer�s name,yes,0,1
100141,> 10000,6,existing credits paid back duly till now,car (new),709,>= 10000,< 1 year,2,male : married/widowed, none,2,0<=100001,27,none,own,1, unemployed/ unskilled - non-resident,1,none,no,0,1
100142,0<=10000,36,existing credits paid back duly till now,radio/television,4795,<1000,< 1 year,4,female : divorced/separated/married, none,1,0<=100004,30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
100143,<0,27,existing credits paid back duly till now,radio/television,3416,<1000,1 < = < 4 years,3,male : single, none,2,0<=100003,27,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0,1
100144,<0,18,existing credits paid back duly till now,furniture/equipment,2462,<1000,1 < = < 4 years,2,male : single, none,2,0<=100003,22,none,own,1,skilled employee / official,1,none,yes,1,1
100145,NA,21,critical account/other credits existing(not at this bank),furniture/equipment,2288,<1000,< 1 year,4,female : divorced/separated/married, none,4,0<=100002,23,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100146,0<=10000,48,all credits at this bank paid back duly ,business,3566,1000 <= 5000,4 < = < 7 years,4,male : single, none,2,0<=100003,30,none,own,1,skilled employee / official,1,none,yes,0,1
100147,<0,6,critical account/other credits existing(not at this bank),car (new),860,<1000,>= 7 years,1,female : divorced/separated/married, none,4,0<=100004,39,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100148,NA,12,critical account/other credits existing(not at this bank),car (new),682,1000 <= 5000,4 < = < 7 years,4,female : divorced/separated/married, none,3,0<=100003,51,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100149,<0,36,critical account/other credits existing(not at this bank),furniture/equipment,5371,<1000,1 < = < 4 years,3,male : single,guarantor,2,0<=100002,28,none,own,2,skilled employee / official,1,none,yes,0,1
100150,NA,18,critical account/other credits existing(not at this bank),radio/television,1582,>= 10000,>= 7 years,4,male : single, none,4,0<=100003,46,none,own,2,skilled employee / official,1,none,yes,0,1
100151,NA,6,existing credits paid back duly till now,radio/television,1346,1000 <= 5000,>= 7 years,2,male : single, none,4,0<=100004,42,bank,for free,1,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
100152,NA,10,existing credits paid back duly till now,radio/television,1924,<1000,1 < = < 4 years,1,male : single, none,4,0<=100002,38,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,no,0,1
100153,> 10000,36,existing credits paid back duly till now,radio/television,5848,<1000,1 < = < 4 years,4,male : single, none,1,0<=100003,24,none,own,1,skilled employee / official,1,none,yes,0,1
100154,0<=10000,24,critical account/other credits existing(not at this bank),car (used),7758,>= 10000,>= 7 years,2,female : divorced/separated/married, none,4,0<=100004,29,none,rent,1,skilled employee / official,1,none,yes,0,1
100155,0<=10000,24,delay in paying off in the past,business,6967,1000 <= 5000,4 < = < 7 years,4,male : single, none,4,0<=100003,36,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
100156,<0,12,existing credits paid back duly till now,furniture/equipment,1282,<1000,1 < = < 4 years,2,female : divorced/separated/married, none,4,0<=100003,20,none,rent,1,skilled employee / official,1,none,yes,1,1
100157,<0,9,critical account/other credits existing(not at this bank),repairs,1288,1000 <= 5000,>= 7 years,3,male : single,guarantor,4,0<=100001,48,none,own,2,skilled employee / official,2,none,no,0,1
100158,<0,12,all credits at this bank paid back duly ,retraining,339,<1000,>= 7 years,4,male : married/widowed, none,1,0<=100003,45,bank,own,1,unskilled - resident,1,none,yes,0,1
100159,0<=10000,24,existing credits paid back duly till now,car (new),3512,1000 <= 5000,4 < = < 7 years,2,male : single, none,3,0<=100003,38,bank,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100160,NA,6,critical account/other credits existing(not at this bank),radio/television,1898,unknown/ no savings account,1 < = < 4 years,1,male : single, none,2,0<=100001,34,none,own,2,unskilled - resident,2,none,yes,0,1
100161,NA,24,critical account/other credits existing(not at this bank),radio/television,2872,1000 <= 5000,>= 7 years,3,male : single, none,4,0<=100001,36,none,own,1,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
100162,NA,18,critical account/other credits existing(not at this bank),car (new),1055,<1000,< 1 year,4,female : divorced/separated/married, none,1,0<=100002,30,none,own,2,skilled employee / official,1,none,yes,0,1
100163,NA,15,existing credits paid back duly till now,domestic appliances,1262,5000 <= 10000,4 < = < 7 years,4,male : single, none,3,0<=100002,36,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100164,0<=10000,10,existing credits paid back duly till now,car (new),7308,<1000, unemployed,2,male : single, none,4,0<=100004,70,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
100165,NA,36,existing credits paid back duly till now,car (new),909,5000 <= 10000,>= 7 years,4,male : single, none,4,0<=100002,36,none,own,1,skilled employee / official,1,none,yes,0,1
100166,NA,6,existing credits paid back duly till now,furniture/equipment,2978,5000 <= 10000,1 < = < 4 years,1,male : single, none,2,0<=100003,32,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100167,<0,18,existing credits paid back duly till now,furniture/equipment,1131,<1000, unemployed,4,female : divorced/separated/married, none,2,0<=100003,33,none,own,1,skilled employee / official,1,none,yes,1,1
100168,0<=10000,11,existing credits paid back duly till now,furniture/equipment,1577,>= 10000,< 1 year,4,female : divorced/separated/married, none,1,0<=100001,20,none,own,1,skilled employee / official,1,none,yes,0,1
100169,NA,24,existing credits paid back duly till now,furniture/equipment,3972,<1000,4 < = < 7 years,2,female : divorced/separated/married, none,4,0<=100002,25,none,rent,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100170,0<=10000,24,critical account/other credits existing(not at this bank),business,1935,<1000,>= 7 years,4,male : divorced/separated, none,4,0<=100001,31,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
100171,<0,15, no credits taken/all credits paid back duly,car (new),950,<1000,>= 7 years,4,male : single, none,3,0<=100003,33,none,rent,2,skilled employee / official,2,none,yes,1,1
100172,NA,12,existing credits paid back duly till now,furniture/equipment,763,<1000,1 < = < 4 years,4,female : divorced/separated/married, none,1,0<=100001,26,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100173,0<=10000,24,delay in paying off in the past,furniture/equipment,2064,<1000, unemployed,3,female : divorced/separated/married, none,2,0<=100002,34,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
100174,0<=10000,8,existing credits paid back duly till now,radio/television,1414,<1000,1 < = < 4 years,4,male : single,guarantor,2,0<=100001,33,none,own,1,skilled employee / official,1,none,no,0,1
100175,<0,21,delay in paying off in the past,education,3414,<1000,< 1 year,2,male : single, none,1,0<=100002,26,none,own,2,skilled employee / official,1,none,yes,1,1
100176,NA,30,all credits at this bank paid back duly ,car (used),7485,unknown/ no savings account, unemployed,4,female : divorced/separated/married, none,1,0<=100001,53,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
100177,<0,12,existing credits paid back duly till now,furniture/equipment,2577,<1000,1 < = < 4 years,2,male : divorced/separated, none,1,0<=100003,42,none,own,1,skilled employee / official,1,none,yes,0,1
100178,<0,6,critical account/other credits existing(not at this bank),radio/television,338,5000 <= 10000,>= 7 years,4,male : single, none,4,0<=100003,52,none,own,2,skilled employee / official,1,none,yes,0,1
100179,NA,12,existing credits paid back duly till now,radio/television,1963,<1000,4 < = < 7 years,4,male : single, none,2,0<=100003,31,none,rent,2,management/ self-employed/ highly qualified employee/ officer,2,yes; registered under the customer�s name,yes,0,1
100180,<0,21,critical account/other credits existing(not at this bank),car (new),571,<1000,>= 7 years,4,male : single, none,4,0<=100001,65,none,own,2,skilled employee / official,1,none,yes,0,1
100181,NA,36,delay in paying off in the past,business,9572,<1000,< 1 year,1,male : divorced/separated, none,1,0<=100003,28,none,own,2,skilled employee / official,1,none,yes,1,1
100182,0<=10000,36,delay in paying off in the past,business,4455,<1000,1 < = < 4 years,2,male : divorced/separated, none,2,0<=100001,30,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
100183,<0,21,all credits at this bank paid back duly ,car (new),1647,unknown/ no savings account,1 < = < 4 years,4,male : single, none,2,0<=100002,40,none,own,2,unskilled - resident,2,none,yes,1,1
100184,NA,24,critical account/other credits existing(not at this bank),furniture/equipment,3777,>= 10000,1 < = < 4 years,4,male : single, none,4,0<=100001,50,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100185,0<=10000,18,critical account/other credits existing(not at this bank),car (new),884,<1000,>= 7 years,4,male : single, none,4,0<=100003,36,bank,own,1,skilled employee / official,2,yes; registered under the customer�s name,yes,1,1
100186,NA,15,critical account/other credits existing(not at this bank),radio/television,1360,<1000,1 < = < 4 years,4,male : single, none,2,0<=100002,31,none,own,2,skilled employee / official,1,none,yes,0,1
100187,0<=10000,9,all credits at this bank paid back duly ,car (used),5129,<1000,>= 7 years,2,female : divorced/separated/married, none,4,0<=100004,74,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,2,yes; registered under the customer�s name,yes,1,1
100188,0<=10000,16,critical account/other credits existing(not at this bank),car (new),1175,<1000, unemployed,2,male : single, none,3,0<=100003,68,none,for free,3, unemployed/ unskilled - non-resident,1,yes; registered under the customer�s name,yes,0,1
100189,<0,12,existing credits paid back duly till now,radio/television,674,1000 <= 5000,4 < = < 7 years,4,male : married/widowed, none,1,0<=100002,20,none,own,1,skilled employee / official,1,none,yes,1,1
100190,0<=10000,18, no credits taken/all credits paid back duly,furniture/equipment,3244,<1000,1 < = < 4 years,1,female : divorced/separated/married, none,4,0<=100003,33,bank,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100191,NA,24,existing credits paid back duly till now,business,4591,>= 10000,1 < = < 4 years,2,male : single, none,3,0<=100002,54,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
100192,0<=10000,48, no credits taken/all credits paid back duly,business,3844,1000 <= 5000,4 < = < 7 years,4,male : single, none,4,0<=100004,34,none,for free,1,unskilled - resident,2,none,yes,1,1
100193,0<=10000,27,existing credits paid back duly till now,business,3915,<1000,1 < = < 4 years,4,male : single, none,2,0<=100003,36,none,own,1,skilled employee / official,2,yes; registered under the customer�s name,yes,1,1
100194,NA,6,existing credits paid back duly till now,radio/television,2108,<1000,4 < = < 7 years,2,male : married/widowed, none,2,0<=100001,29,none,rent,1,skilled employee / official,1,none,yes,0,1
100195,0<=10000,45,existing credits paid back duly till now,radio/television,3031,1000 <= 5000,1 < = < 4 years,4,male : single,guarantor,4,0<=100002,21,none,rent,1,skilled employee / official,1,none,yes,1,1
100196,0<=10000,9,critical account/other credits existing(not at this bank),education,1501,<1000,>= 7 years,2,female : divorced/separated/married, none,3,0<=100003,34,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,1,1
100197,NA,6,critical account/other credits existing(not at this bank),radio/television,1382,<1000,1 < = < 4 years,1,female : divorced/separated/married, none,1,0<=100003,28,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
